business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Maruti Suzuki Authorised Service (Agarwalla Auto Service),Automotive Service Chains,Auto repair shop,Auto repair shop,713335,West Bengal Circle,South Bengal Region,Asansol Division,"Hindustan Cables SO, Achra BO, Basudevpur Jemari BO",+91 98321 23211,https://www.marutisuzuki.com/service-workshop-in-west-bengal,3.9,,"181, Burnpur Rd, Radha Nagar, Asansol, West Bengal 713304",Radha Nagar,23.687206,86.9430254,ChIJX8gtESgf9zkROqaPJETSA1I,https://www.google.com/maps/place/?q=place_id:ChIJX8gtESgf9zkROqaPJETSA1I,part_320,2026-09-20 20:17:09,2486
TVS - Uma Auto Xpert LLP,Automotive Service Chains,Two Wheeler Dealer,"Two Wheeler Dealer, Motor scooter dealer, Motor vehicle dealer, Motorcycle shop",713335,West Bengal Circle,South Bengal Region,Asansol Division,"Hindustan Cables SO, Achra BO, Basudevpur Jemari BO",+91 88790 08840,https://www.tvsmotor.com/,3.4,,"Simanta Pally, Rupnarayanpur, Chittaranjan, West Bengal 713386",Simanta Pally,23.8117035,86.891701,ChIJAQAAEEbf9jkRxIqRIhtdIiE,https://www.google.com/maps/place/?q=place_id:ChIJAQAAEEbf9jkRxIqRIhtdIiE,part_320,2026-09-20 20:17:09,2487
Rinky Automobiles,Automotive Service Chains,Auto parts store,Auto parts store,713335,West Bengal Circle,South Bengal Region,Asansol Division,"Hindustan Cables SO, Achra BO, Basudevpur Jemari BO",+91 94348 44412,N/A,4.7,6.0,"Raniganj - Suri Rd, Pandaveswar, West Bengal 713346",713335,23.7132266,87.2678751,ChIJaeJxYUNr9zkRobS0D47vaj4,https://www.google.com/maps/place/?q=place_id:ChIJaeJxYUNr9zkRobS0D47vaj4,part_320,2026-09-20 20:17:11,2488
Muthoot Finance Gold Loan,Automotive Service Chains,Loan agency,"Loan agency, Agricultural Loan Agency, Business development service, Car finance and loan company, Currency exchange service, Financial institution, Insurance agency, Insurance company, Money transfer service, Mortgage lender",713336,West Bengal Circle,South Bengal Region,Asansol Division,"Jamuriahat SO, Mandalpur BO, Taltore BO",+91 1800 120 2838,https://branches.muthootfinance.com/gold-loan-agency-in-jamuria-asansol-11479725/home,5.0,,"Ground Flr, Petrol Pump, Jamuria Nandi Rd, near Bharat, Jamuria, Nandi, Asansol, West Bengal 713336","Jamuria, Nandi",23.7047858,87.08031299999999,ChIJvRatJ1sX9zkRYkXPJPjEE74,https://www.google.com/maps/place/?q=place_id:ChIJvRatJ1sX9zkRYkXPJPjEE74,part_320,2026-09-20 20:17:53,6731
Aloke Service Centre,Automotive Service Chains,Two Wheeler Repair Shop,Two Wheeler Repair Shop,713336,West Bengal Circle,South Bengal Region,Asansol Division,"Jamuriahat SO, Mandalpur BO, Taltore BO",+91 70013 09841,N/A,3.0,,"Bijpur Marafari More, Jamuria Rd, Bijpur, West Bengal 713337",713336,23.6674059,87.0977053,ChIJmxPC5lwX9zkRy-8TBp-FrSo,https://www.google.com/maps/place/?q=place_id:ChIJmxPC5lwX9zkRy-8TBp-FrSo,part_320,2026-09-20 20:17:53,6732
Asha auto care (car repair service),Automotive Service Chains,Auto repair shop,Auto repair shop,713336,West Bengal Circle,South Bengal Region,Asansol Division,"Jamuriahat SO, Mandalpur BO, Taltore BO",+91 93391 50373,https://ashaautocare.com/,4.9,,"DJ Block(Newtown), Action Area I, Newtown, Kolkata, Koch Pukur, West Bengal 700107","DJ Block(Newtown), Action Area I, Newtown",22.568342299999998,88.46841169999999,ChIJdwFHaAB1AjoRpIAVSgX6Ztw,https://www.google.com/maps/place/?q=place_id:ChIJdwFHaAB1AjoRpIAVSgX6Ztw,part_320,2026-09-20 20:17:53,6733
Boom Mechanic,Automotive Service Chains,Auto repair shop,"Auto repair shop, Cafe",713336,West Bengal Circle,South Bengal Region,Asansol Division,"Jamuriahat SO, Mandalpur BO, Taltore BO",+91 91239 00200,https://boommechanic.com/,4.9,,"bus stand, 217, opposite Bhattacharjee orthopaedic hospital, beraberi, Kolkata, West Bengal 700136","Gopalpur I, beraberi, Rajarhat",22.6405054,88.4667504,ChIJGWZoREKh-DkRSsbhZIKye6Y,https://www.google.com/maps/place/?q=place_id:ChIJGWZoREKh-DkRSsbhZIKye6Y,part_320,2026-09-20 20:17:53,6734
Bapi Auto (Toto manufacturing company),Automotive Service Chains,Auto repair shop,Auto repair shop,713336,West Bengal Circle,South Bengal Region,Asansol Division,"Jamuriahat SO, Mandalpur BO, Taltore BO",+91 89184 29491,N/A,3.9,,"7W6H+82G, Naradari, Tamluk, West Bengal 721648",713336,22.2606035,87.9272294,ChIJma_TAN6VAjoRirFFJ7Zsgro,https://www.google.com/maps/place/?q=place_id:ChIJma_TAN6VAjoRirFFJ7Zsgro,part_320,2026-09-20 20:17:53,6735
Mukherjee Udyog,Automotive Service Chains,Auto repair shop,Auto repair shop,713336,West Bengal Circle,South Bengal Region,Asansol Division,"Jamuriahat SO, Mandalpur BO, Taltore BO",+91 98315 21866,http://mukherjeeudyog.in/,3.6,,"113, Chetla Rd, New Alipore, Kolkata, West Bengal 700027",New Alipore,22.509577,88.33977,ChIJHYW_mLZwAjoRA4QdLXfZ5Jk,https://www.google.com/maps/place/?q=place_id:ChIJHYW_mLZwAjoRA4QdLXfZ5Jk,part_320,2026-09-20 20:17:53,6736
My Carz Studio,Automotive Service Chains,Auto repair shop,"Auto repair shop, Car repair and maintenance service",713336,West Bengal Circle,South Bengal Region,Asansol Division,"Jamuriahat SO, Mandalpur BO, Taltore BO",+91 98362 09836,http://www.mycarzstudio.com/,4.4,,"Rajarhat Main Rd, Phooltala, Atghara, Rajarhat, Kolkata, West Bengal 700136","Phooltala, Atghara, Rajarhat",22.6258827,88.44351879999999,ChIJ02Z9T2Of-DkRCaSBSoImBFI,https://www.google.com/maps/place/?q=place_id:ChIJ02Z9T2Of-DkRCaSBSoImBFI,part_320,2026-09-20 20:17:53,6737
BISWAKARMA CAR CARE,Automotive Service Chains,Auto repair shop,"Auto repair shop, Auto body shop, Auto bodywork mechanic, Paint store",713337,West bengal circle,South Bengal Region,Asansol Division,"Jemahari BO, Benali BO, Satgram BO",+91 77977 44307,N/A,4.7,155.0,"NH 34, Balarampur, Berhampore, West Bengal 742165",713337,24.0531021,88.2486077,ChIJtRVYvut9-TkRCtDpU1Qm2gc,https://www.google.com/maps/place/?q=place_id:ChIJtRVYvut9-TkRCtDpU1Qm2gc,part_320,2026-09-20 20:18:38,9622
